Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,0,Non-Travel,953.0,Research & Development,5,4,Technical Degree,2,1,65,3,1,Research Scientist,2,Single,2718.0,17674.0,2,0,14,3,2,0,12,3,3,7,7,0,7
38,0,Travel_Rarely,833.0,Research & Development,18,3,Medical,2,1,60,1,2,Healthcare Representative,4,Married,5811.0,24539.0,3,1,16,3,3,1,15,2,3,1,0,1,0
43,1,Travel_Frequently,807.0,Research & Development,17,3,Technical Degree,3,1,38,2,1,Research Scientist,3,Married,2437.0,15587.0,8,1,16,3,4,1,6,4,3,1,0,0,0
42,0,Travel_Rarely,855.0,Research & Development,12,3,Medical,2,1,57,3,1,Laboratory Technician,2,Divorced,2766.0,8952.0,8,0,22,4,2,3,7,5,2,5,3,0,4
54,0,Travel_Rarely,478.0,Research & Development,2,3,Medical,3,1,60,2,5,Research Director,1,Married,17821.349999999995,19805.0,8,0,12,3,2,3,28,2,3,1,0,0,0
33,0,Non-Travel,775.0,Research & Development,4,3,Technical Degree,4,1,90,3,2,Research Scientist,2,Divorced,3055.0,6194.0,5,0,15,3,4,2,11,2,2,9,8,1,7
41,0,Travel_Rarely,548.0,Research & Development,9,4,Life Sciences,3,1,94,3,1,Laboratory Technician,1,Divorced,2289.0,20520.0,1,0,20,4,2,2,5,2,3,5,3,0,4
34,0,Non-Travel,1375.0,Sales,10,3,Life Sciences,4,1,87,3,2,Sales Executive,3,Divorced,4001.0,12313.0,1,1,14,3,3,1,15,3,3,15,11,0,7
53,0,Non-Travel,661.0,Research & Development,1,4,Medical,1,0,60,2,4,Manufacturing Director,3,Married,12965.0,22308.0,4,1,20,4,4,3,27,2,2,3,2,0,2
43,0,Travel_Rarely,244.0,Human Resources,2,3,Life Sciences,2,1,97,3,1,Human Resources,4,Single,3539.0,5033.0,0,0,13,3,2,0,10,5,3,9,7,1,8
34,0,Travel_Rarely,511.0,Sales,3,2,Life Sciences,4,0,33,1,2,Sales Executive,4,Single,6029.0,25353.0,5,0,12,3,1,0,6,3,3,2,2,2,2
24,1,Travel_Rarely,337.0,Sales,7,1,Marketing,2,1,33,3,1,Sales Representative,2,Single,2679.0,4567.0,1,0,13,3,2,0,1,3,3,1,0,1,0
38,0,Travel_Rarely,1153.0,Research & Development,6,2,Other,4,0,40,2,1,Laboratory Technician,3,Married,3702.0,16376.0,1,0,11,3,2,1,5,3,3,5,4,0,4
24,1,Travel_Rarely,1294.0,Research & Development,8,1,Medical,3,0,79,3,1,Laboratory Technician,1,Married,2398.0,15999.0,1,1,17,3,3,0,1,5,3,1,0,0,0
31,0,Travel_Rarely,196.0,Sales,26,4,Marketing,1,0,91,2,2,Sales Executive,4,Married,5468.0,13402.0,1,0,14,3,1,2,13,3,3,12,7,5,7
51,0,Travel_Rarely,942.0,Research & Development,3,3,Technical Degree,1,0,53,3,3,Manager,3,Married,13116.0,22984.0,2,0,11,3,4,0,15,2,3,2,2,2,2
37,0,Travel_Rarely,589.0,Sales,9,2,Marketing,2,1,46,2,2,Sales Executive,2,Married,4189.0,8800.0,1,0,14,3,1,2,5,2,3,5,2,0,3
46,0,Travel_Rarely,734.0,Research & Development,2,4,Medical,3,1,46,3,5,Research Director,4,Divorced,17821.349999999995,14218.0,7,1,17,3,3,1,24,3,3,2,1,2,2
36,0,Travel_Rarely,1383.0,Research & Development,10,3,Life Sciences,4,1,90,3,3,Healthcare Representative,1,Married,8321.0,25431.899999999998,7,1,13,3,4,1,15,1,3,12,8,5,7
44,1,Travel_Frequently,429.0,Research & Development,1,2,Medical,3,1,97,3,1,Research Scientist,2,Divorced,2342.0,11092.0,1,1,12,3,3,3,6,2,2,5,3,2,3
37,0,Travel_Rarely,1239.0,Human Resources,8,2,Other,3,1,89,3,2,Human Resources,2,Divorced,4071.0,12832.0,2,0,13,3,3,0,19,4,2,10,0,4,7
35,1,Travel_Rarely,303.0,Sales,26,3,Life Sciences,3,1,84,3,2,Sales Executive,4,Single,5813.0,13492.0,1,1,18,3,4,0,10,2,3,10,7,7,7
33,0,Travel_Rarely,867.0,Research & Development,8,4,Life Sciences,4,1,90,4,1,Research Scientist,1,Married,3143.0,6076.0,6,0,19,3,2,1,14,1,3,10,8,7,6
28,0,Travel_Rarely,1181.0,Research & Development,1,3,Life Sciences,3,1,82,3,1,Research Scientist,4,Married,2097.9,5531.0,1,0,11,3,3,1,5,5,4,5,3,0,3
39,0,Travel_Rarely,1253.0,Research & Development,10,1,Medical,3,1,65,3,3,Research Director,3,Single,13464.0,7914.0,7,0,21,4,3,0,9,3,3,4,3,2,2
46,0,Non-Travel,849.0,Sales,26,2,Life Sciences,2,1,97,2,2,Sales Executive,2,Single,7991.0,25166.0,8,0,15,3,3,0,6,3,3,2,2,2,2
40,0,Travel_Rarely,616.0,Research & Development,2,2,Life Sciences,3,0,97,3,1,Laboratory Technician,1,Married,3377.0,25431.899999999998,4,0,17,3,4,1,7,5,2,4,3,0,2
42,0,Travel_Rarely,1128.0,Research & Development,13,3,Medical,2,1,95,4,2,Healthcare Representative,1,Married,5538.0,5696.0,5,0,18,3,3,2,10,2,2,1,0,0,0
35,0,Non-Travel,1180.0,Research & Development,2,2,Medical,2,1,90,3,2,Manufacturing Director,4,Divorced,5762.0,24442.0,2,0,14,3,3,1,15,5,3,7,7,1,7
38,0,Non-Travel,1336.0,Human Resources,2,3,Human Resources,1,1,97,3,1,Human Resources,2,Divorced,2592.0,7129.0,5,0,13,3,4,3,13,3,3,11,10,3,8
34,1,Travel_Frequently,234.0,Research & Development,9,4,Life Sciences,4,1,93,3,2,Laboratory Technician,1,Married,5346.0,6208.0,4,0,17,3,3,1,11,3,2,7,1,0,7
37,1,Travel_Rarely,370.0,Research & Development,10,4,Medical,4,1,58,3,2,Manufacturing Director,1,Single,4213.0,4992.0,1,0,15,3,2,0,10,4,1,10,3,0,8
39,0,Travel_Frequently,766.0,Sales,20,3,Life Sciences,3,1,83,3,2,Sales Executive,4,Divorced,4127.0,19188.0,2,0,18,3,4,1,7,5,3,2,1,2,2
43,0,Non-Travel,343.0,Research & Development,9,3,Life Sciences,1,1,52,3,1,Research Scientist,3,Single,2438.0,24978.0,4,0,13,3,3,0,7,2,2,3,2,1,2
41,0,Travel_Rarely,447.0,Research & Development,5,3,Life Sciences,2,1,85,4,2,Healthcare Representative,2,Single,6870.0,15530.0,3,0,12,3,1,0,11,3,1,3,2,1,2
41,0,Travel_Rarely,796.0,Sales,4,1,Marketing,3,0,81,3,3,Sales Executive,3,Divorced,10447.0,25431.899999999998,0,1,13,3,4,1,23,3,4,20,11,9,5
30,0,Travel_Rarely,1092.0,Research & Development,10,3,Medical,1,0,64,3,3,Manufacturing Director,3,Single,9667.0,3384.55,8,0,14,3,2,0,9,3,3,7,7,0,2
26,1,Travel_Rarely,920.0,Human Resources,20,2,Medical,4,0,69,3,1,Human Resources,2,Married,2148.0,6889.0,0,1,11,3,3,0,6,3,3,5,1,1,4
46,1,Travel_Rarely,261.0,Research & Development,21,2,Medical,4,0,66,3,2,Healthcare Representative,2,Married,8926.0,10842.0,4,0,22,4,4,1,13,2,4,9,7,3,7
40,0,Travel_Rarely,1194.0,Research & Development,1,3,Life Sciences,3,0,52,3,2,Healthcare Representative,4,Divorced,6513.0,9060.0,4,0,17,3,4,1,12,3,3,5,3,0,3
34,0,Travel_Rarely,810.0,Sales,8,2,Technical Degree,2,1,92,4,2,Sales Executive,3,Married,6799.0,22128.0,1,0,21,4,3,2,10,5,3,10,8,4,8
54,0,Non-Travel,350.0,Sales,2,3,Medical,2,1,52,3,4,Manager,2,Divorced,16291.0,22577.0,4,0,22,4,4,1,28,1,2,16,9,9,10
35,0,Travel_Rarely,185.0,Research & Development,23,4,Medical,2,1,91,1,1,Laboratory Technician,3,Married,2705.0,9696.0,0,0,16,3,2,1,6,2,4,5,4,0,3
47,0,Travel_Rarely,1001.0,Research & Development,4,3,Life Sciences,3,0,92,2,3,Manufacturing Director,2,Divorced,10333.0,19271.0,8,1,12,3,3,1,28,4,3,20,11,9,10
40,0,Travel_Rarely,750.0,Research & Development,12,3,Life Sciences,2,0,47,3,2,Healthcare Representative,1,Divorced,4448.0,10748.0,2,0,12,3,2,1,15,3,3,7,4,7,7
54,0,Travel_Rarely,431.0,Research & Development,7,4,Medical,4,0,68,3,2,Research Scientist,4,Married,6854.0,15696.0,4,0,15,3,2,1,14,2,2,7,1,1,7
31,0,Travel_Frequently,1125.0,Sales,7,4,Marketing,1,0,68,3,3,Sales Executive,1,Married,9637.0,8277.0,2,0,14,3,4,2,9,3,3,3,2,2,2
28,0,Travel_Rarely,1217.0,Research & Development,1,3,Medical,3,0,67,3,1,Research Scientist,1,Married,3591.0,12719.0,1,0,22,4,3,1,3,3,3,3,2,1,2
38,0,Travel_Rarely,723.0,Sales,2,4,Marketing,2,0,77,1,2,Sales Representative,4,Married,5405.0,4244.0,2,1,20,4,1,2,20,4,2,4,2,0,3
26,0,Travel_Rarely,572.0,Sales,10,3,Medical,3,1,46,3,2,Sales Executive,4,Single,4684.0,9125.0,1,0,13,3,1,0,5,4,3,5,3,1,2
54,0,Travel_Frequently,1216.0,Research & Development,15,4,Life Sciences,1,1,87,3,4,Research Director,3,Married,15787.0,21624.0,2,1,14,3,2,0,23,3,3,2,2,2,2
24,0,Non-Travel,1424.1,Research & Development,14,3,Medical,2,0,33,3,1,Research Scientist,3,Single,2097.9,8018.0,1,0,16,3,3,0,1,4,1,1,0,0,0
31,1,Travel_Rarely,359.0,Human Resources,18,5,Human Resources,4,1,89,4,1,Human Resources,1,Married,2956.0,21495.0,0,0,17,3,3,0,2,4,3,1,0,0,0
29,1,Travel_Rarely,350.0,Human Resources,13,3,Human Resources,1,1,56,2,1,Human Resources,1,Divorced,2335.0,3384.55,4,1,15,3,4,3,4,3,3,2,2,2,0
45,0,Non-Travel,589.0,Sales,2,4,Life Sciences,3,0,67,3,2,Sales Executive,3,Married,5154.0,19665.0,4,0,22,4,2,2,10,3,4,8,7,5,7
36,0,Travel_Rarely,430.0,Research & Development,2,4,Other,4,0,73,3,2,Research Scientist,2,Married,6962.0,19573.0,4,1,22,4,4,1,15,2,3,1,0,0,0
43,0,Travel_Frequently,1422.0,Sales,2,4,Life Sciences,1,1,92,3,2,Sales Executive,4,Married,5675.0,19246.0,1,0,20,4,3,1,7,5,3,7,7,7,7
27,0,Travel_Frequently,1297.0,Research & Development,5,2,Life Sciences,4,0,53,3,1,Laboratory Technician,4,Single,2379.0,19826.0,0,1,14,3,3,0,6,3,2,5,4,0,2
29,0,Travel_Frequently,574.0,Research & Development,20,1,Medical,4,1,40,3,1,Laboratory Technician,4,Married,3812.0,7003.0,1,0,13,3,2,0,11,3,4,11,8,3,10
32,0,Travel_Frequently,1318.0,Sales,10,4,Marketing,4,1,79,3,2,Sales Executive,4,Single,4648.0,25431.899999999998,8,0,13,3,3,0,4,2,4,1,0,0,0
42,0,Non-Travel,355.0,Research & Development,10,4,Technical Degree,3,1,38,3,1,Research Scientist,3,Married,2936.0,6161.0,3,0,22,4,2,2,10,1,2,6,3,3,3
47,0,Travel_Rarely,207.0,Research & Development,9,4,Life Sciences,2,0,64,3,1,Laboratory Technician,3,Single,2105.0,5411.0,4,0,12,3,3,0,7,2,3,2,2,2,0
46,0,Travel_Rarely,706.0,Research & Development,2,2,Life Sciences,4,1,82,3,3,Manufacturing Director,4,Divorced,8578.0,19989.0,3,0,14,3,3,1,12,4,2,9,8,4,7
28,0,Non-Travel,280.0,Human Resources,1,2,Life Sciences,3,1,43,3,1,Human Resources,4,Divorced,2706.0,10494.0,1,0,15,3,2,1,3,2,3,3,2,2,2
29,0,Travel_Rarely,726.0,Research & Development,26,1,Life Sciences,4,1,93,1,2,Healthcare Representative,3,Divorced,6384.0,21143.0,8,0,17,3,4,2,11,3,3,7,0,1,6
42,0,Travel_Rarely,1142.0,Research & Development,8,3,Life Sciences,4,1,81,3,1,Laboratory Technician,3,Single,3968.0,13624.0,4,0,13,3,4,0,8,3,3,1,0,0,0
32,1,Travel_Rarely,414.0,Sales,2,4,Marketing,3,1,82,2,2,Sales Executive,2,Single,9907.0,25431.899999999998,7,1,12,3,3,0,7,3,2,2,2,2,2
46,0,Travel_Rarely,1319.0,Sales,3,3,Technical Degree,1,0,45,4,4,Sales Executive,1,Divorced,13225.0,7739.0,2,0,12,3,4,1,25,5,3,19,11,2,8
27,0,Travel_Rarely,728.0,Sales,23,1,Medical,2,0,36,2,2,Sales Representative,3,Married,3540.0,7018.0,1,0,21,4,4,1,9,5,3,9,8,5,8
29,0,Travel_Rarely,352.0,Human Resources,6,1,Medical,4,1,87,2,1,Human Resources,2,Married,2804.0,15434.0,1,0,11,3,4,0,1,3,3,1,0,0,0
43,0,Travel_Rarely,823.0,Research & Development,6,3,Medical,1,0,81,2,5,Manager,3,Married,17821.349999999995,22539.0,7,0,13,3,4,0,21,2,3,16,11,6,10
48,0,Travel_Rarely,1224.0,Research & Development,10,3,Life Sciences,4,1,91,2,5,Research Director,2,Married,17821.349999999995,13583.0,4,0,12,3,4,0,28,3,3,20,10,9,9
29,1,Travel_Frequently,459.0,Research & Development,24,2,Life Sciences,4,1,73,2,1,Research Scientist,4,Single,2439.0,14753.0,1,1,22,4,2,0,1,3,2,1,0,1,0
46,1,Travel_Rarely,1254.0,Sales,10,3,Life Sciences,3,0,64,3,3,Sales Executive,2,Married,7314.0,14011.0,5,0,21,4,3,3,14,2,3,8,7,0,7
27,0,Travel_Frequently,1131.0,Research & Development,15,3,Life Sciences,4,0,77,2,1,Research Scientist,1,Married,4774.0,23844.0,0,0,19,3,4,1,8,2,2,7,6,7,3
39,0,Travel_Rarely,835.0,Research & Development,19,4,Other,4,1,41,3,2,Research Scientist,4,Divorced,3902.0,5141.0,8,0,14,3,2,3,7,2,3,2,2,2,2
54,0,Travel_Rarely,836.0,Research & Development,2,4,Technical Degree,2,1,97,2,1,Research Scientist,4,Married,2662.0,7975.0,8,0,20,4,2,1,19,2,4,5,2,0,4
28,0,Travel_Rarely,1172.0,Sales,3,3,Medical,2,0,78,3,1,Sales Representative,2,Married,2856.0,3692.0,1,0,19,3,4,1,1,3,3,1,0,0,0
30,1,Travel_Rarely,945.0,Sales,9,3,Medical,2,1,89,3,1,Sales Representative,4,Single,2097.9,16019.0,1,0,13,3,3,0,1,3,2,1,0,0,0
24,1,Travel_Rarely,391.0,Research & Development,7,1,Life Sciences,4,1,75,3,1,Research Scientist,2,Single,2472.0,25431.899999999998,1,1,22,4,1,0,1,2,3,1,0,0,0
36,0,Travel_Rarely,1266.0,Sales,10,4,Technical Degree,2,0,63,2,2,Sales Executive,3,Married,5673.0,6060.0,1,1,13,3,1,1,10,4,3,10,9,1,7
31,0,Travel_Rarely,311.0,Research & Development,20,3,Life Sciences,2,1,89,3,2,Laboratory Technician,3,Divorced,4197.0,18624.0,1,0,11,3,1,1,10,2,3,10,8,0,2
34,0,Travel_Rarely,1424.1,Sales,4,3,Life Sciences,3,1,64,3,3,Sales Executive,4,Married,9713.0,24444.0,2,1,13,3,4,3,9,3,3,5,3,1,0
29,0,Travel_Rarely,592.0,Research & Development,7,3,Life Sciences,4,1,59,3,1,Laboratory Technician,1,Single,2097.9,19384.0,3,0,14,3,2,0,11,2,3,3,2,1,2
37,0,Travel_Rarely,783.0,Research & Development,7,4,Medical,4,1,78,3,2,Research Scientist,1,Married,4284.0,13588.0,5,1,22,4,3,1,16,2,3,5,3,0,4
35,0,Travel_Rarely,219.0,Research & Development,16,2,Other,4,0,44,2,2,Manufacturing Director,2,Married,4788.0,25388.0,0,1,11,3,4,0,4,2,3,3,2,0,2
45,0,Travel_Rarely,556.0,Research & Development,25,2,Life Sciences,2,0,93,2,2,Manufacturing Director,4,Married,5906.0,23888.0,0,0,13,3,4,2,10,2,2,9,8,3,8
36,0,Travel_Frequently,1213.0,Human Resources,2,1,Human Resources,2,1,94,2,2,Human Resources,4,Single,3886.0,4223.0,1,0,21,4,4,0,10,2,2,10,1,0,8
40,0,Travel_Rarely,1137.0,Research & Development,1,4,Life Sciences,1,1,97,3,4,Manager,1,Divorced,16823.0,18991.0,2,0,11,3,1,1,22,3,3,19,7,9,10
26,0,Travel_Rarely,482.0,Research & Development,1,2,Life Sciences,2,0,90,2,1,Research Scientist,3,Married,2933.0,14908.0,1,1,13,3,3,1,1,3,2,1,0,1,0
27,0,Travel_Rarely,511.0,Sales,2,2,Medical,1,0,89,4,2,Sales Executive,3,Single,6500.0,25431.899999999998,0,0,14,3,2,0,9,5,2,8,7,0,7
48,0,Travel_Frequently,165.35000000000002,Research & Development,22,3,Medical,4,0,58,3,4,Manager,4,Divorced,17174.0,3384.55,3,0,11,3,2,1,24,3,3,20,11,4,7
44,0,Travel_Rarely,170.0,Research & Development,1,4,Life Sciences,2,1,78,4,2,Healthcare Representative,1,Married,5033.0,9364.0,2,0,15,3,4,1,10,5,3,2,0,2,2
34,1,Non-Travel,967.0,Research & Development,16,4,Technical Degree,4,1,85,1,1,Research Scientist,1,Married,2307.0,14460.0,1,1,22,4,2,1,5,2,3,5,2,3,0
54,1,Travel_Rarely,1162.0,Research & Development,24,2,Life Sciences,1,1,97,3,1,Laboratory Technician,4,Single,2587.0,10261.0,1,0,16,3,4,0,5,3,3,4,2,1,0
36,0,Travel_Rarely,335.0,Sales,17,2,Marketing,3,1,33,2,2,Sales Executive,2,Married,5507.0,16822.0,2,0,16,3,3,2,12,1,1,4,2,1,3
41,0,Travel_Rarely,337.0,Sales,8,3,Marketing,3,0,54,3,2,Sales Executive,2,Married,4393.0,25431.899999999998,5,0,21,4,3,1,14,3,3,5,4,1,4
42,0,Travel_Rarely,1396.0,Research & Development,6,3,Medical,3,1,83,3,3,Research Director,1,Married,13348.0,14842.0,8,0,13,3,2,1,18,3,4,13,7,5,7
31,0,Travel_Rarely,1079.0,Sales,10,2,Medical,3,0,86,3,2,Sales Executive,4,Divorced,6583.0,20115.0,2,1,11,3,4,1,8,2,3,5,2,1,4
34,0,Travel_Rarely,735.0,Sales,3,1,Medical,4,0,75,2,2,Sales Executive,4,Married,8103.0,16495.0,3,1,12,3,3,0,9,3,2,4,2,0,1
31,0,Travel_Rarely,471.0,Research & Development,4,3,Medical,1,0,62,4,1,Laboratory Technician,3,Divorced,3978.0,16031.0,8,0,12,3,2,1,4,1,2,2,2,2,2
26,0,Travel_Frequently,1096.0,Research & Development,6,3,Other,3,1,61,4,1,Laboratory Technician,4,Married,2544.0,7102.0,0,0,18,3,1,1,8,3,3,7,7,7,7
45,0,Travel_Frequently,1297.0,Research & Development,1,4,Medical,2,1,44,3,2,Healthcare Representative,3,Single,5399.0,14511.0,4,0,12,3,3,0,12,3,3,4,2,0,3
33,0,Travel_Rarely,217.0,Sales,10,4,Marketing,2,1,43,3,2,Sales Executive,3,Single,5487.0,10410.0,1,0,14,3,2,0,10,2,2,10,4,0,9
28,0,Travel_Frequently,783.0,Sales,1,2,Life Sciences,3,1,42,2,2,Sales Executive,4,Married,6834.0,19255.0,1,1,12,3,3,1,7,2,3,7,7,0,7
29,1,Travel_Frequently,746.0,Sales,24,3,Technical Degree,3,1,45,4,1,Sales Representative,1,Single,2097.9,10642.0,1,0,17,3,4,0,1,3,3,1,0,0,0
39,0,Non-Travel,1251.0,Sales,21,4,Life Sciences,1,0,33,1,2,Sales Executive,3,Married,5736.0,3987.0,6,0,19,3,3,1,10,1,3,3,2,1,2
27,0,Travel_Rarely,1354.0,Research & Development,2,4,Technical Degree,2,1,41,3,1,Research Scientist,2,Married,2226.0,6073.0,1,0,11,3,3,1,6,3,2,5,3,1,2
34,0,Travel_Frequently,735.0,Research & Development,22,4,Other,3,1,86,2,2,Research Scientist,4,Married,5747.0,25431.899999999998,1,1,15,3,2,0,16,3,3,15,10,6,10
28,1,Travel_Rarely,1424.1,Sales,13,2,Marketing,4,0,84,3,2,Sales Executive,3,Single,9854.0,23352.0,3,1,11,3,4,0,6,1,3,2,0,2,2
47,0,Non-Travel,1169.0,Research & Development,14,4,Technical Degree,3,1,64,3,2,Research Scientist,2,Married,5467.0,3384.55,8,0,18,3,3,1,16,4,4,8,7,1,7
54,0,Travel_Rarely,1424.1,Sales,11,5,Marketing,4,0,89,2,2,Sales Executive,1,Married,5380.0,20328.0,4,0,16,3,3,1,6,3,3,1,0,0,0
39,0,Travel_Rarely,867.0,Research & Development,9,2,Medical,1,1,87,3,2,Manufacturing Director,1,Married,5151.0,12315.0,1,0,22,4,4,1,10,3,3,10,0,7,9
38,0,Travel_Frequently,1394.0,Research & Development,8,3,Medical,4,0,58,2,2,Research Scientist,2,Divorced,2133.0,18115.0,1,1,16,3,3,1,20,3,3,20,11,0,7
54,0,Travel_Rarely,605.0,Sales,21,3,Life Sciences,4,0,72,3,4,Manager,4,Married,17821.349999999995,11761.0,4,1,13,3,3,1,28,2,2,1,0,0,0
32,1,Travel_Frequently,238.0,Research & Development,5,2,Life Sciences,1,0,47,4,1,Research Scientist,3,Single,2432.0,15318.0,3,1,14,3,1,0,8,2,3,4,1,0,3
38,0,Travel_Rarely,1206.0,Research & Development,9,2,Life Sciences,2,1,71,3,1,Research Scientist,4,Divorced,4771.0,14293.0,2,0,19,3,4,2,10,1,4,5,2,0,3
49,0,Travel_Frequently,1064.0,Research & Development,2,1,Life Sciences,2,1,42,3,5,Research Director,4,Married,17821.349999999995,13738.0,3,0,15,3,4,0,28,3,3,5,4,4,3
42,0,Travel_Rarely,419.0,Sales,12,4,Marketing,2,1,77,3,2,Sales Executive,4,Divorced,5087.0,3384.55,3,1,12,3,3,2,14,4,3,1,0,0,0
27,1,Travel_Frequently,1337.0,Human Resources,22,3,Human Resources,1,0,58,2,1,Human Resources,2,Married,2863.0,19555.0,1,0,12,3,1,0,1,2,3,1,0,0,0
35,0,Travel_Rarely,682.0,Sales,18,4,Medical,2,1,71,3,2,Sales Executive,1,Married,5561.0,15975.0,0,0,16,3,4,1,6,2,1,5,3,0,4
28,0,Non-Travel,1103.0,Research & Development,16,3,Medical,3,1,49,3,1,Research Scientist,3,Single,2144.0,3384.55,1,0,14,3,3,0,5,3,2,5,3,1,4
31,0,Non-Travel,976.0,Research & Development,3,2,Medical,3,1,48,3,1,Research Scientist,1,Divorced,3065.0,3995.0,1,1,13,3,4,1,4,3,4,4,2,2,3
36,0,Non-Travel,1351.0,Research & Development,9,4,Life Sciences,1,1,66,4,1,Laboratory Technician,2,Married,2810.0,9238.0,1,0,22,4,2,0,5,3,3,5,4,0,2
34,0,Travel_Rarely,937.0,Sales,1,3,Marketing,1,1,33,3,3,Sales Executive,4,Single,9888.0,6770.0,1,0,21,4,1,0,14,3,2,14,8,2,1
34,0,Travel_Rarely,1239.0,Sales,13,4,Medical,4,1,39,3,3,Sales Executive,3,Divorced,8628.0,22914.0,1,0,18,3,3,1,9,2,2,8,7,1,1
26,0,Travel_Rarely,165.35000000000002,Research & Development,1,3,Medical,3,1,95,3,1,Laboratory Technician,1,Single,2867.0,20006.0,0,0,13,3,4,0,8,5,2,7,7,7,6
29,0,Travel_Rarely,165.35000000000002,Research & Development,1,3,Life Sciences,1,1,89,3,2,Healthcare Representative,1,Married,5373.0,6225.0,0,0,12,3,1,1,6,5,2,5,3,0,2
32,0,Non-Travel,1146.0,Research & Development,15,4,Medical,3,0,34,3,2,Healthcare Representative,4,Divorced,6667.0,16542.0,5,0,18,3,2,1,9,5,3,5,1,1,2
31,0,Travel_Frequently,1125.0,Research & Development,1,3,Life Sciences,4,1,48,1,2,Research Scientist,1,Married,5003.0,5771.0,1,0,21,4,2,0,10,5,3,10,8,8,7
28,1,Travel_Rarely,1404.0,Research & Development,17,3,Technical Degree,3,1,33,2,1,Laboratory Technician,4,Divorced,2367.0,18779.0,5,0,12,3,1,1,6,2,2,4,1,0,3
38,0,Travel_Rarely,1404.0,Sales,1,3,Life Sciences,1,1,59,2,1,Sales Representative,1,Single,2858.0,11473.0,4,0,14,3,1,0,20,3,2,1,0,0,0
35,0,Travel_Rarely,1224.0,Sales,7,4,Life Sciences,3,0,55,3,2,Sales Executive,4,Married,5204.0,13586.0,1,1,11,3,4,0,10,2,3,10,8,0,9
27,0,Travel_Rarely,954.0,Sales,9,3,Marketing,4,1,44,3,2,Sales Executive,4,Single,4105.0,5099.0,1,0,14,3,1,0,7,5,3,7,7,0,7
32,0,Travel_Rarely,1373.0,Research & Development,5,4,Life Sciences,4,1,56,2,2,Manufacturing Director,4,Single,9679.0,10138.0,8,0,22,4,2,0,8,1,3,1,0,0,0
31,1,Travel_Frequently,754.0,Sales,26,4,Marketing,1,1,63,3,2,Sales Executive,4,Married,5617.0,21075.0,1,1,11,3,3,0,10,4,3,10,7,0,8
53,1,Travel_Rarely,1168.0,Sales,24,4,Life Sciences,1,1,66,3,3,Sales Executive,1,Single,10448.0,5843.0,6,1,13,3,2,0,15,2,2,2,2,2,2
54,0,Travel_Rarely,165.35000000000002,Research & Development,9,2,Life Sciences,1,0,67,3,2,Research Scientist,3,Married,2897.0,22474.0,3,0,11,3,3,2,9,5,2,4,3,2,3
33,0,Travel_Frequently,1303.0,Research & Development,7,2,Life Sciences,4,1,36,3,2,Healthcare Representative,3,Divorced,5968.0,18079.0,1,0,20,4,3,3,9,2,3,9,7,2,8
43,0,Travel_Rarely,574.0,Research & Development,11,3,Life Sciences,1,1,33,3,3,Healthcare Representative,3,Married,7510.0,16873.0,1,0,17,3,2,1,10,1,3,10,9,0,9
38,0,Travel_Frequently,1424.1,Human Resources,1,4,Other,4,1,88,3,1,Human Resources,2,Married,2991.0,5224.0,0,1,11,3,2,1,7,2,3,6,2,1,2
54,0,Travel_Rarely,189.0,Human Resources,26,4,Human Resources,3,1,71,4,5,Manager,2,Married,17821.349999999995,25431.899999999998,4,1,18,3,1,1,28,1,3,10,9,1,4
31,0,Travel_Rarely,1276.0,Research & Development,2,1,Medical,4,0,59,1,1,Laboratory Technician,4,Divorced,2097.9,17536.0,1,1,11,3,3,3,1,4,3,1,0,0,0
39,0,Travel_Rarely,165.35000000000002,Sales,15,4,Marketing,2,1,77,3,4,Sales Executive,1,Single,13341.0,25098.0,0,0,12,3,1,0,21,3,3,20,8,9,10
42,0,Non-Travel,335.0,Research & Development,23,2,Life Sciences,4,1,37,2,2,Research Scientist,3,Single,4332.0,14811.0,1,0,12,3,4,0,20,2,3,20,9,3,7
31,0,Non-Travel,697.0,Research & Development,10,3,Medical,3,0,40,3,3,Research Director,3,Married,11031.0,25431.899999999998,4,0,20,4,3,1,13,2,4,11,7,4,8
54,0,Travel_Rarely,165.35000000000002,Research & Development,10,3,Medical,3,0,77,3,2,Manufacturing Director,1,Single,4440.0,25198.0,6,1,19,3,4,0,9,3,3,5,2,1,4
24,0,Travel_Rarely,771.0,Research & Development,1,2,Life Sciences,2,1,45,2,2,Healthcare Representative,3,Single,4617.0,14120.0,1,0,12,3,2,0,4,2,2,4,3,1,2
24,0,Travel_Rarely,571.0,Research & Development,12,2,Other,4,1,78,3,1,Laboratory Technician,4,Single,2647.0,13672.0,1,0,13,3,3,0,5,5,4,5,2,1,4
40,0,Travel_Frequently,692.0,Research & Development,11,3,Technical Degree,4,0,73,3,2,Laboratory Technician,3,Married,6323.0,25431.899999999998,1,0,11,3,1,1,10,2,4,10,9,9,4
